672	KI270723.1	38115	3383754752
673	KI270724.1	39555	3384016896
674	KI270725.1	172810	3384279040
675	KI270726.1	43739	3384541184
676	KI270727.1	448248	3384803328
677	KI270728.1	1872759	3385327616
678	KI270729.1	280839	3387424768
679	KI270730.1	112551	3387949056
680	KI270731.1	150754	3388211200
681	KI270732.1	41543	3388473344
682	KI270733.1	179772	3388735488
683	KI270734.1	165050	3388997632
684	KI270735.1	42811	3389259776
685	KI270736.1	181920	3389521920
686	KI270737.1	103838	3389784064
687	KI270738.1	99375	3390046208
688	KI270739.1	73985	3390308352
689	KI270740.1	37240	3390570496
690	KI270741.1	157432	3390832640
691	KI270742.1	186739	3391094784
692	KI270743.1	210658	3391356928
693	KI270744.1	168472	3391619072
694	KI270745.1	41891	3391881216
695	KI270746.1	66486	3392143360
696	KI270747.1	198735	3392405504
697	KI270748.1	93321	3392667648
698	KI270749.1	158759	3392929792
699	KI270750.1	148850	3393191936
700	KI270751.1	150742	3393454080
701	KI270752.1	27745	3393716224
702	KI270753.1	62944	3393978368
703	KI270754.1	40191	3394240512
704	KI270755.1	36723	3394502656
705	KI270756.1	79590	3394764800
706	KI270757.1	71251	3395026944
--sjdbOverhang = 100 taken from the generated genome
Started loading the genome: Tue Dec  2 16:55:50 2025

Genome: size given as a parameter = 3509842405
SA: size given as a parameter = 26764925916
SAindex: size given as a parameter = 1
Read from SAindex: pGe.gSAindexNbases=14  nSAi=357913940
nGenome=3509842405;  nSAbyte=26764925916
GstrandBit=32   SA number of indices=6488466888
Shared memory is not used for genomes. Allocated a private copy of the genome.
Genome file size: 3509842405 bytes; state: good=1 eof=0 fail=0 bad=0
Loading Genome ... done! state: good=1 eof=0 fail=0 bad=0; loaded 3509842405 bytes
SA file size: 26764925916 bytes; state: good=1 eof=0 fail=0 bad=0
Loading SA ... done! state: good=1 eof=0 fail=0 bad=0; loaded 26764925916 bytes
Loading SAindex ... done: 1565873619 bytes
Finished loading the genome: Tue Dec  2 16:56:43 2025

Processing splice junctions database sjdbN=569917,   pGe.sjdbOverhang=100 
alignIntronMax=alignMatesGapMax=0, the max intron size will be approximately determined by (2^winBinNbits)*winAnchorDistNbins=589824
Created thread # 1
Starting to map file # 0
mate 1:   /rhome/kzhao028/shared/seqdata/20251202-Neil_Flu_RNAseq/D25XYN_6_PB1_rep3.fastq.gz
mate 2:   /rhome/kzhao028/shared/seqdata/20251202-Neil_Flu_RNAseq/D25XYN_6_PB1_rep3.fastq.gz
Created thread # 2
Created thread # 3
Created thread # 4
Created thread # 5
Created thread # 6
Created thread # 7
Created thread # 8
Created thread # 9
Created thread # 10
Created thread # 11
Created thread # 12
Created thread # 13
Created thread # 14
Created thread # 15
Thread #7 end of input stream, nextChar=-1
BAM sorting: 32582 mapped reads
BAM sorting bins genomic start loci:
1	0	58491433
2	0	149198466
3	1	25406306
4	1	109925491
5	2	42788777
6	3	39907826
7	4	69882784
8	4	70447448
9	4	71035639
10	4	181178384
11	5	43364097
12	5	43538785
13	5	151337444
14	6	74873796
15	6	76319514
16	6	102649269
17	7	7123053
18	7	37848076
19	7	82291439
20	8	63058162
21	9	25933214
22	10	320564
23	11	9417796
24	12	92605665
25	13	19133203
26	13	19401787
27	13	103103144
28	15	2291981
29	15	29384460
30	16	19111828
31	16	44939833
32	18	8689775
33	18	51989754
34	20	6321565
35	20	6668234
36	20	7669879
37	21	18501329
38	21	23973860
39	22	46500957
40	22	119629923
41	22	155457483
42	129	449446
43	185	518200
44	186	269220
45	245	301747
46	365	57815
47	461	203696
48	464	383317
Completed: thread #2
Completed: thread #6
Completed: thread #3
Completed: thread #7
Completed: thread #11
Completed: thread #9
Completed: thread #8
Completed: thread #13
Completed: thread #1
Completed: thread #10
Completed: thread #12
Completed: thread #14
Completed: thread #0
Joined thread # 1
Joined thread # 2
Joined thread # 3
Completed: thread #15
Completed: thread #4
Joined thread # 4
Completed: thread #5
Joined thread # 5
Joined thread # 6
Joined thread # 7
Joined thread # 8
Joined thread # 9
Joined thread # 10
Joined thread # 11
Joined thread # 12
Joined thread # 13
Joined thread # 14
Joined thread # 15
Dec 02 16:59:16 ..... finished mapping
RAM after mapping:
VmPeak:	34732428 kB; VmSize:	34576816 kB; VmHWM:	33502368 kB; VmRSS:	33492992 kB; 
RAM after freeing genome index memory:
VmPeak:	34732428 kB; VmSize:	 3482432 kB; VmHWM:	33502368 kB; VmRSS:	 2398608 kB; 
Dec 02 16:59:16 ..... started sorting BAM
Max memory needed for sorting = 3454399
ALL DONE!
